Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
ppara,Autodock Vina,5.0,NEF,,2.987,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.847,0.045
pparg,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.776,0.129
pparg,Autodock Vina,1.0,NEF,,6.862,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.776,0.129
pparg,Autodock Vina,5.0,NEF,,1.492,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.776,0.129
pr,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.678,0.002
pr,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.678,0.002
pr,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.678,0.002
prkcq,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.749,0.137
prkcq,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.749,0.137
prkcq,Autodock Vina,5.0,NEF,,5.978,19.355,6.0,40,1240,62,12,0.878,7.2,0.629,30.0,0.209,0.204,0.749,0.137
pygl-in,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.674,0.001
pygl-in,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.674,0.001
pygl-in,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.674,0.001
pygl-out,Autodock Vina,0.5,NEF,,14.944,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.855,0.352
pygl-out,Autodock Vina,1.0,NEF,,14.944,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.855,0.352
pygl-out,Autodock Vina,5.0,NEF,,8.302,27.419,8.5,40,1240,62,17,0.919,11.333,0.694,42.5,0.314,0.306,0.855,0.352
qpct,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.421,0.003
qpct,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.421,0.003
qpct,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.421,0.003
rock-1,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.503,0.0
rock-1,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.503,0.0
rock-1,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.503,0.0
rxr,Autodock Vina,0.5,NEF,,23.563,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.544,0.237
rxr,Autodock Vina,1.0,NEF,,11.781,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.544,0.237
rxr,Autodock Vina,5.0,NEF,,2.48,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.544,0.237
sars-hcov,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,39,1209,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.503,0.07
sars-hcov,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,39,1209,13,0,0.0,0.0,0.494,0.0,-0.019,-0.016,0.503,0.07
sars-hcov,Autodock Vina,5.0,NEF,,2.5,8.197,2.541,39,1209,61,5,0.728,2.679,0.54,12.821,0.065,0.063,0.503,0.07
sirt2,Autodock Vina,0.5,NEF,,9.25,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.543,0.216
sirt2,Autodock Vina,1.0,NEF,,5.55,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.543,0.216
sirt2,Autodock Vina,5.0,NEF,,3.62,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.543,0.216
src,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.484,0.0
src,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.484,0.0
src,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.484,0.0
thrombin,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.663,0.138
thrombin,Autodock Vina,1.0,NEF,,7.85,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.663,0.138
thrombin,Autodock Vina,5.0,NEF,,3.271,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.663,0.138
tie2,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.566,0.004
tie2,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.566,0.004
tie2,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.566,0.004
tk,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.52,0.32
tk,Autodock Vina,1.0,NEF,,6.354,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.52,0.32
tk,Autodock Vina,5.0,NEF,,4.766,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.52,0.32
tp,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.516,0.0
tp,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.516,0.0
tp,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.516,0.0
tpa,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.735,0.0
tpa,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.735,0.0
tpa,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.735,0.0
ts,Autodock Vina,0.5,NEF,,12.028,42.857,13.275,40,1239,7,3,0.957,22.481,0.536,42.857,0.169,0.119,0.738,0.358
ts,Autodock Vina,1.0,NEF,,14.433,46.154,14.296,40,1239,13,6,0.963,25.693,0.572,46.154,0.25,0.214,0.738,0.358
ts,Autodock Vina,5.0,NEF,,4.92,16.129,4.996,40,1239,62,10,0.852,5.764,0.603,25.0,0.168,0.163,0.738,0.358
upa,Autodock Vina,0.5,NEF,,24.583,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.766,0.297
upa,Autodock Vina,1.0,NEF,,16.389,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.766,0.297
upa,Autodock Vina,5.0,NEF,,3.278,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.766,0.297
vegfr1,Autodock Vina,0.5,NEF,,33.75,114.286,35.429,40,1240,7,8,1.004,inf,0.6,100.0,0.474,0.334,0.82,0.499
vegfr1,Autodock Vina,1.0,NEF,,22.5,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.82,0.499
vegfr1,Autodock Vina,5.0,NEF,,4.821,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.82,0.499
vegfr2,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.637,0.065
vegfr2,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.637,0.065
vegfr2,Autodock Vina,5.0,NEF,,5.59,17.742,5.5,40,1240,62,11,0.866,6.471,0.616,27.5,0.188,0.184,0.637,0.065
17betahsd1,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
ace2,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
ache,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
akt1,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
alr2,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
ar,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
aurka,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
aurkb,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
bcl2,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
catl,DLIGAND2,1.0,NEF,,7.32,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,,
cdk2,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
ctsk,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
cyp2a6,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
dhfr,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
egfr,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
ephb4,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
erbb2,DLIGAND2,1.0,NEF,,19.51,61.538,19.077,40,1240,13,8,0.98,48.0,0.598,61.538,0.34,0.291,,
er-beta,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
gsk3b,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
hiv1pr,DLIGAND2,1.0,NEF,,19.51,61.538,19.077,40,1240,13,8,0.98,48.0,0.598,61.538,0.34,0.291,,
itk,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
jak3,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
jnk1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
jnk2,DLIGAND2,1.0,NEF,,12.2,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,,
mdm2,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
mk2,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
mmp2,DLIGAND2,1.0,NEF,,9.76,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,,
na,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
p38-alpha,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
pde4b,DLIGAND2,1.0,NEF,,9.76,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,,
pde5,DLIGAND2,1.0,NEF,,12.2,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,,
pdk1,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
pi3kg,DLIGAND2,1.0,NEF,,7.32,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,,
pim-1,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
pim-2,DLIGAND2,1.0,NEF,,2.5,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
pnp,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
pparg,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
pr,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
prkcq,DLIGAND2,1.0,NEF,,4.88,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,,
pygl-in,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
pygl-out,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
qpct,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
sars-hcov,DLIGAND2,1.0,NEF,,2.66,7.692,2.385,39,1209,13,1,0.714,2.5,0.508,7.692,0.026,0.023,,
src,DLIGAND2,1.0,NEF,,2.61,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
thrombin,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
tie2,DLIGAND2,1.0,NEF,,17.07,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,,
tk,DLIGAND2,1.0,NEF,,2.44,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,,
tp,DLIGAND2,1.0,NEF,,19.51,61.538,19.077,40,1240,13,8,0.98,48.0,0.598,61.538,0.34,0.291,,
tpa,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
ts,DLIGAND2,1.0,NEF,,7.32,23.077,7.148,40,1239,13,3,0.9,8.992,0.533,23.077,0.116,0.099,,
vegfr1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
vegfr2,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
11betahsd1,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.579,0.032
11betahsd1,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.579,0.032
11betahsd1,GenScore(ft_0.5),5.0,NEF,,1.99,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.579,0.032
17betahsd1,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.524,0.019
17betahsd1,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.524,0.019
17betahsd1,GenScore(ft_0.5),5.0,NEF,,0.99,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.524,0.019
a2a,GenScore(ft_0.5),0.5,NEF,,30.53,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.769,0.576
a2a,GenScore(ft_0.5),1.0,NEF,,16.44,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.769,0.576
a2a,GenScore(ft_0.5),5.0,NEF,,7.88,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.769,0.576
ace,GenScore(ft_0.5),0.5,NEF,,30.9,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.833,0.887
ace,GenScore(ft_0.5),1.0,NEF,,30.9,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.833,0.887
ace,GenScore(ft_0.5),5.0,NEF,,11.96,38.71,12.0,40,1240,62,24,0.95,18.947,0.784,60.0,0.461,0.449,0.833,0.887
ace2,GenScore(ft_0.5),0.5,NEF,,22.13,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.844,0.382
ace2,GenScore(ft_0.5),1.0,NEF,,14.3,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.844,0.382
ace2,GenScore(ft_0.5),5.0,NEF,,5.0,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.844,0.382
ache,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.535,0.047
ache,GenScore(ft_0.5),1.0,NEF,,2.35,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.535,0.047
ache,GenScore(ft_0.5),5.0,NEF,,0.99,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.535,0.047
adam17,GenScore(ft_0.5),0.5,NEF,,26.36,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.854,0.656
adam17,GenScore(ft_0.5),1.0,NEF,,21.29,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.854,0.656
adam17,GenScore(ft_0.5),5.0,NEF,,9.42,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.854,0.656
adrb2,GenScore(ft_0.5),0.5,NEF,,9.47,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.699,0.159
adrb2,GenScore(ft_0.5),1.0,NEF,,4.74,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.699,0.159
adrb2,GenScore(ft_0.5),5.0,NEF,,2.49,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.699,0.159
akt1,GenScore(ft_0.5),0.5,NEF,,20.15,71.429,22.143,40,1240,7,5,0.987,75.0,0.562,71.429,0.291,0.205,0.725,0.436
akt1,GenScore(ft_0.5),1.0,NEF,,15.12,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.725,0.436
akt1,GenScore(ft_0.5),5.0,NEF,,8.2,25.806,8.0,40,1240,62,16,0.913,10.435,0.681,40.0,0.293,0.286,0.725,0.436
alr2,GenScore(ft_0.5),0.5,NEF,,8.77,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.613,0.155
alr2,GenScore(ft_0.5),1.0,NEF,,4.72,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.613,0.155
alr2,GenScore(ft_0.5),5.0,NEF,,3.47,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.613,0.155
ar,GenScore(ft_0.5),0.5,NEF,,11.78,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.937,0.712
ar,GenScore(ft_0.5),1.0,NEF,,16.83,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.937,0.712
ar,GenScore(ft_0.5),5.0,NEF,,9.57,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.937,0.712
aurka,GenScore(ft_0.5),0.5,NEF,,31.05,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.915,0.904
aurka,GenScore(ft_0.5),1.0,NEF,,28.66,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.915,0.904
aurka,GenScore(ft_0.5),5.0,NEF,,13.74,43.548,13.5,40,1240,62,27,0.959,23.143,0.823,67.5,0.524,0.51,0.915,0.904
aurkb,GenScore(ft_0.5),0.5,NEF,,30.33,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.897,0.891
aurkb,GenScore(ft_0.5),1.0,NEF,,27.99,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.897,0.891
aurkb,GenScore(ft_0.5),5.0,NEF,,13.42,43.548,13.5,40,1240,62,27,0.959,23.143,0.823,67.5,0.524,0.51,0.897,0.891
bcl2,GenScore(ft_0.5),0.5,NEF,,4.34,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.596,0.077
bcl2,GenScore(ft_0.5),1.0,NEF,,2.34,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.596,0.077
bcl2,GenScore(ft_0.5),5.0,NEF,,1.0,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.596,0.077
braf,GenScore(ft_0.5),0.5,NEF,,4.42,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.874,0.243
braf,GenScore(ft_0.5),1.0,NEF,,7.14,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.874,0.243
braf,GenScore(ft_0.5),5.0,NEF,,7.6,24.194,7.5,40,1240,62,15,0.905,9.574,0.668,37.5,0.272,0.265,0.874,0.243
catl,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.635,0.067
catl,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.635,0.067
catl,GenScore(ft_0.5),5.0,NEF,,2.98,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.635,0.067
cdk2,GenScore(ft_0.5),0.5,NEF,,25.62,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.842,0.667
cdk2,GenScore(ft_0.5),1.0,NEF,,23.06,76.923,23.846,40,1240,13,10,0.99,100.0,0.624,76.923,0.429,0.367,0.842,0.667
cdk2,GenScore(ft_0.5),5.0,NEF,,9.74,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.842,0.667
cox1,GenScore(ft_0.5),0.5,NEF,,14.38,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.746,0.39
cox1,GenScore(ft_0.5),1.0,NEF,,11.99,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.746,0.39
cox1,GenScore(ft_0.5),5.0,NEF,,5.55,17.742,5.5,40,1240,62,11,0.866,6.471,0.616,27.5,0.188,0.184,0.746,0.39
cox2,GenScore(ft_0.5),0.5,NEF,,9.23,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.845,0.45
cox2,GenScore(ft_0.5),1.0,NEF,,10.26,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.845,0.45
cox2,GenScore(ft_0.5),5.0,NEF,,7.51,24.194,7.5,40,1240,62,15,0.905,9.574,0.668,37.5,0.272,0.265,0.845,0.45
ctsk,GenScore(ft_0.5),0.5,NEF,,17.57,57.143,17.714,40,1240,7,4,0.976,40.0,0.549,57.143,0.23,0.162,0.574,0.301
ctsk,GenScore(ft_0.5),1.0,NEF,,11.83,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.574,0.301
ctsk,GenScore(ft_0.5),5.0,NEF,,2.98,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.574,0.301
cyp2a6,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.44,0.005
cyp2a6,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.44,0.005
cyp2a6,GenScore(ft_0.5),5.0,NEF,,0.55,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.44,0.005
dhfr,GenScore(ft_0.5),0.5,NEF,,30.42,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.812,0.769
dhfr,GenScore(ft_0.5),1.0,NEF,,25.74,84.615,26.231,40,1240,13,11,0.994,165.0,0.637,84.615,0.474,0.406,0.812,0.769
dhfr,GenScore(ft_0.5),5.0,NEF,,11.47,37.097,11.5,40,1240,62,23,0.947,17.692,0.771,57.5,0.44,0.429,0.812,0.769
egfr,GenScore(ft_0.5),0.5,NEF,,26.46,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.833,0.63
egfr,GenScore(ft_0.5),1.0,NEF,,23.75,76.923,23.846,40,1240,13,10,0.99,100.0,0.624,76.923,0.429,0.367,0.833,0.63
egfr,GenScore(ft_0.5),5.0,NEF,,9.11,29.032,9.0,40,1240,62,18,0.925,12.273,0.707,45.0,0.335,0.327,0.833,0.63
ephb4,GenScore(ft_0.5),0.5,NEF,,31.18,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.875,0.751
ephb4,GenScore(ft_0.5),1.0,NEF,,31.18,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.875,0.751
ephb4,GenScore(ft_0.5),5.0,NEF,,10.22,32.258,10.0,40,1240,62,20,0.935,14.286,0.732,50.0,0.377,0.367,0.875,0.751
