Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
hdac2,Glide,1.0,NEF,,15.84,27.619,15.653,185,10485,105,29,0.955,21.245,0.575,27.619,0.198,0.19,,0.27
hdac8,Glide,1.0,NEF,,2.45,3.738,2.335,170,10620,107,4,0.705,2.387,0.507,3.738,0.017,0.017,,0.1
hivint,Glide,1.0,NEF,,2.06,2.941,1.985,100,6750,68,2,0.668,2.015,0.505,2.941,0.012,0.012,,0.04
hivpr,Glide,1.0,NEF,,9.14,13.499,9.138,536,36286,363,49,0.912,10.408,0.541,13.499,0.1,0.098,,0.16
hivrt,Glide,1.0,NEF,,22.94,40.415,22.992,338,19229,193,78,0.974,37.908,0.612,40.415,0.296,0.285,,0.41
hmdh,Glide,1.0,NEF,,39.41,75.556,39.644,170,8920,90,68,0.994,159.091,0.699,75.556,0.544,0.517,,0.69
hs90a,Glide,1.0,NEF,,1.16,2.0,1.122,88,4938,50,1,0.529,1.125,0.501,2.0,0.002,0.002,,0.03
hxk4,Glide,1.0,NEF,,22.83,43.75,22.788,92,4792,48,21,0.975,39.734,0.611,43.75,0.307,0.291,,0.38
igf1r,Glide,1.0,NEF,,32.65,51.579,32.927,148,9448,95,49,0.985,66.936,0.663,51.579,0.406,0.396,,0.5
inha,Glide,1.0,NEF,,9.3,16.667,9.081,43,2343,24,4,0.915,10.698,0.542,16.667,0.112,0.108,,0.15
ital,Glide,1.0,NEF,,8.91,13.793,8.634,138,8638,87,12,0.908,9.855,0.539,13.793,0.098,0.095,,0.13
jak2,Glide,1.0,NEF,,33.77,55.224,34.099,107,6607,67,37,0.987,74.922,0.671,55.224,0.43,0.418,,0.51
kif11,Glide,1.0,NEF,,38.79,64.286,38.605,116,6966,70,45,0.991,106.293,0.692,64.286,0.493,0.477,,0.59
kit,Glide,1.0,NEF,,6.1,9.346,5.977,166,10616,107,10,0.866,6.49,0.525,9.346,0.063,0.062,,0.11
kith,Glide,1.0,NEF,,30.77,60.0,30.6,57,2907,30,18,0.987,75.0,0.656,60.0,0.427,0.406,,0.63
kpcb,Glide,1.0,NEF,,52.46,79.775,52.208,135,8835,89,71,0.996,254.198,0.762,79.775,0.643,0.629,,0.69
lck,Glide,1.0,NEF,,25.12,37.993,25.166,420,27820,279,106,0.976,39.972,0.623,37.993,0.301,0.295,,0.39
lkha4,Glide,1.0,NEF,,28.24,50.515,28.422,171,9621,97,49,0.983,56.414,0.641,50.515,0.372,0.357,,0.57
mapk2,Glide,1.0,NEF,,27.72,44.444,27.507,101,6251,63,28,0.98,48.713,0.636,44.444,0.343,0.333,,0.49
mcr,Glide,1.0,NEF,,29.41,52.83,29.473,94,5244,53,28,0.984,61.362,0.647,52.83,0.389,0.373,,0.39
met,Glide,1.0,NEF,,27.71,40.0,27.508,166,11416,115,46,0.978,45.181,0.635,40.0,0.325,0.319,,0.44
mk01,Glide,1.0,NEF,,12.66,21.277,12.467,79,4629,47,10,0.94,15.566,0.559,21.277,0.153,0.148,,0.28
mk10,Glide,1.0,NEF,,12.5,19.118,12.324,104,6704,68,13,0.938,15.0,0.558,19.118,0.144,0.141,,0.26
mk14,Glide,1.0,NEF,,22.15,35.068,22.102,578,36428,365,128,0.971,33.498,0.607,35.068,0.27,0.262,,0.36
mmp13,Glide,1.0,NEF,,18.41,27.778,18.343,572,37772,378,105,0.962,25.013,0.588,27.778,0.216,0.212,,0.3
mp2k1,Glide,1.0,NEF,,13.22,19.277,13.177,121,8271,83,16,0.941,16.085,0.562,19.277,0.149,0.147,,0.22
nos1,Glide,1.0,NEF,,14.29,17.073,13.915,100,8150,82,14,0.943,16.574,0.566,17.073,0.145,0.144,,0.2
nram,Glide,1.0,NEF,,41.84,65.079,41.823,98,6298,63,41,0.992,117.904,0.707,65.079,0.516,0.503,,0.68
pa2ga,Glide,1.0,NEF,,35.35,66.038,35.013,99,5249,53,35,0.99,101.15,0.675,66.038,0.476,0.453,,0.59
parp1,Glide,1.0,NEF,,41.12,68.301,41.085,508,30558,306,209,0.992,127.455,0.704,68.301,0.524,0.507,,0.67
pde5a,Glide,1.0,NEF,,21.77,31.071,21.819,398,27948,280,87,0.969,31.203,0.606,31.071,0.252,0.248,,0.34
pgh1,Glide,1.0,NEF,,17.11,30.0,16.915,195,10995,110,33,0.96,23.736,0.581,30.0,0.215,0.206,,0.3
pgh2,Glide,1.0,NEF,,34.91,64.407,34.92,435,23585,236,152,0.99,96.3,0.673,64.407,0.467,0.446,,0.6
plk1,Glide,1.0,NEF,,43.81,68.571,44.264,107,6907,70,48,0.993,138.658,0.723,68.571,0.549,0.537,,0.62
pnph,Glide,1.0,NEF,,7.77,11.268,7.716,103,7053,71,8,0.895,8.568,0.534,11.268,0.082,0.081,,0.16
ppara,Glide,1.0,NEF,,8.94,16.667,8.835,373,19772,198,33,0.912,10.402,0.54,16.667,0.109,0.104,,0.21
ppard,Glide,1.0,NEF,,3.61,7.2,3.747,240,12490,125,9,0.798,3.96,0.514,7.2,0.039,0.037,,0.11
pparg,Glide,1.0,NEF,,7.53,13.953,7.433,484,25784,258,36,0.894,8.477,0.533,13.953,0.089,0.085,,0.17
prgr,Glide,1.0,NEF,,19.05,35.0,19.045,293,15943,160,56,0.966,28.761,0.592,35.0,0.249,0.237,,0.22
ptn1,Glide,1.0,NEF,,15.45,27.027,15.343,130,7380,74,20,0.954,20.655,0.573,27.027,0.193,0.186,,0.34
pur2,Glide,1.0,NEF,,54.0,96.429,53.036,50,2750,28,27,0.999,1458.0,0.77,96.429,0.718,0.688,,0.97
pygm,Glide,1.0,NEF,,1.3,2.439,1.276,77,4027,41,1,0.562,1.282,0.501,2.439,0.004,0.004,,0.02
pyrd,Glide,1.0,NEF,,41.18,69.697,41.197,111,6561,66,46,0.993,133.649,0.706,69.697,0.532,0.514,,0.62
reni,Glide,1.0,NEF,,33.98,50.704,34.43,104,7062,71,36,0.986,68.815,0.671,50.704,0.412,0.404,,0.48
rock1,Glide,1.0,NEF,,25.25,39.062,25.0,100,6400,64,25,0.976,40.385,0.622,39.062,0.304,0.296,,0.41
rxra,Glide,1.0,NEF,,39.32,73.239,39.588,131,7081,71,52,0.993,145.199,0.697,73.239,0.533,0.508,,0.84
sahh,Glide,1.0,NEF,,43.33,77.778,43.37,63,3513,36,28,0.995,191.667,0.721,77.778,0.583,0.56,,0.96
src,Glide,1.0,NEF,,12.21,18.234,12.187,524,35024,351,64,0.936,14.682,0.557,18.234,0.139,0.136,,0.23
tgfr1,Glide,1.0,NEF,,44.36,67.816,44.019,133,8633,87,59,0.993,134.667,0.72,67.816,0.543,0.531,,0.67
thb,Glide,1.0,NEF,,35.79,48.684,35.7,103,7553,76,37,0.986,68.621,0.677,48.684,0.411,0.407,,0.61
thrb,Glide,1.0,NEF,,39.47,66.182,39.429,461,27465,275,182,0.991,114.635,0.696,66.182,0.505,0.488,,0.65
try1,Glide,1.0,NEF,,44.19,75.094,44.202,449,26429,265,199,0.994,174.462,0.72,75.094,0.572,0.552,,0.69
tryb1,Glide,1.0,NEF,,28.57,53.846,28.371,148,7798,78,42,0.984,60.304,0.64,53.846,0.383,0.363,,0.47
tysy,Glide,1.0,NEF,,38.53,60.87,38.303,109,6859,69,42,0.99,96.33,0.691,60.87,0.478,0.465,,0.64
urok,Glide,1.0,NEF,,53.7,87.129,53.848,162,10012,101,88,0.998,411.586,0.771,87.129,0.684,0.665,,0.79
vgfr2,Glide,1.0,NEF,,17.0,27.559,17.087,409,25359,254,70,0.959,23.207,0.582,27.559,0.207,0.201,,0.3
wee1,Glide,1.0,NEF,,59.8,96.825,59.348,102,6252,63,61,0.999,1838.971,0.799,96.825,0.758,0.736,,0.99
xiap,Glide,1.0,NEF,,50.51,96.226,50.519,100,5250,53,51,0.999,1313.25,0.755,96.226,0.697,0.662,,0.77
aa2ar,Flexx,1.0,NEF,,6.02,9.034,6.004,482,32032,321,29,0.867,6.501,0.525,9.034,0.062,0.061,,0.11
abl1,Flexx,1.0,NEF,,27.78,46.364,27.849,182,10932,110,51,0.981,51.057,0.637,46.364,0.352,0.341,,0.48
ace,Flexx,1.0,NEF,,1.42,2.326,1.417,282,17182,172,4,0.588,1.427,0.502,2.326,0.005,0.005,,0.03
aces,Flexx,1.0,NEF,,1.35,2.239,1.32,453,26703,268,6,0.57,1.327,0.502,2.239,0.004,0.004,,0.03
ada,Flexx,1.0,NEF,,10.75,17.857,10.643,93,5543,56,10,0.927,12.74,0.55,17.857,0.127,0.123,,0.2
ada17,Flexx,1.0,NEF,,1.89,2.74,1.876,532,36432,365,10,0.655,1.901,0.504,2.74,0.011,0.011,,0.04
adrb1,Flexx,1.0,NEF,,9.35,14.286,9.31,247,16097,161,23,0.914,10.695,0.542,14.286,0.104,0.102,,0.18
adrb2,Flexx,1.0,NEF,,20.0,30.065,19.824,231,15231,153,46,0.965,27.916,0.596,30.065,0.235,0.23,,0.34
akt1,Flexx,1.0,NEF,,5.17,8.929,5.102,293,16743,168,15,0.846,5.504,0.521,8.929,0.055,0.053,,0.1
akt2,Flexx,1.0,NEF,,13.68,22.535,13.515,117,7017,71,16,0.945,17.156,0.564,22.535,0.165,0.16,,0.24
aldr,Flexx,1.0,NEF,,11.95,20.652,11.896,159,9159,92,19,0.936,14.732,0.556,20.652,0.146,0.14,,0.22
ampc,Flexx,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.04
andr,Flexx,1.0,NEF,,0.0,0.0,0.0,269,14619,147,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
aofb,Flexx,1.0,NEF,,5.26,8.451,4.864,122,7022,71,6,0.839,5.221,0.52,8.451,0.052,0.05,,0.11
bace1,Flexx,1.0,NEF,,11.11,16.848,10.944,283,18383,184,31,0.928,12.959,0.551,16.848,0.125,0.122,,0.21
braf,Flexx,1.0,NEF,,23.03,34.314,22.805,152,10102,102,35,0.972,34.196,0.612,34.314,0.272,0.267,,0.41
cah2,Flexx,1.0,NEF,,7.39,11.356,7.309,492,31664,317,36,0.89,8.117,0.532,11.356,0.08,0.078,,0.13
casp3,Flexx,1.0,NEF,,22.11,40.367,22.109,199,10899,109,44,0.973,36.397,0.608,40.367,0.289,0.276,,0.38
cdk2,Flexx,1.0,NEF,,11.8,19.718,11.783,474,28324,284,56,0.935,14.431,0.555,19.718,0.142,0.137,,0.22
comt,Flexx,1.0,NEF,,9.76,10.256,9.734,41,3891,39,4,0.915,10.732,0.544,10.256,0.091,0.091,,0.15
cp2c9,Flexx,1.0,NEF,,9.09,14.474,9.13,120,7570,76,11,0.913,10.506,0.541,14.474,0.104,0.101,,0.17
cp3a4,Flexx,1.0,NEF,,4.19,5.833,4.107,170,11970,120,7,0.811,4.3,0.516,5.833,0.038,0.037,,0.07
csf1r,Flexx,1.0,NEF,,24.54,33.065,24.531,166,12316,124,41,0.973,36.155,0.62,33.065,0.277,0.274,,0.38
cxcr4,Flexx,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0,0.0,0.0,0.495,0.0,-0.011,-0.011,,0.01
def,Flexx,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
dhi1,Flexx,1.0,NEF,,0.63,1.015,0.605,330,19680,197,2,0.376,0.601,0.498,1.015,-0.005,-0.005,,0.01
dpp4,Flexx,1.0,NEF,,11.84,15.181,11.815,533,41483,415,63,0.932,13.751,0.555,15.181,0.124,0.123,,0.22
drd3,Flexx,1.0,NEF,,2.51,3.468,2.495,480,34530,346,12,0.718,2.549,0.508,3.468,0.018,0.018,,0.05
dyr,Flexx,1.0,NEF,,10.43,13.714,10.349,231,17431,175,24,0.922,11.835,0.548,13.714,0.109,0.108,,0.17
egfr,Flexx,1.0,NEF,,19.29,29.494,19.368,542,35592,356,105,0.964,27.052,0.593,29.494,0.23,0.224,,0.31
esr1,Flexx,1.0,NEF,,31.73,57.82,31.805,383,21068,211,122,0.987,74.033,0.657,57.82,0.422,0.403,,0.51
esr2,Flexx,1.0,NEF,,31.02,55.34,31.011,367,20566,206,114,0.986,68.199,0.653,55.34,0.407,0.39,,0.51
fa10,Flexx,1.0,NEF,,33.08,61.592,33.104,537,28862,289,178,0.988,84.585,0.664,61.592,0.445,0.423,,0.72
fa7,Flexx,1.0,NEF,,55.26,98.438,54.952,114,6364,64,63,1.0,3453.947,0.776,98.438,0.734,0.704,,0.9
fabp4,Flexx,1.0,NEF,,17.02,28.571,17.003,47,2797,28,8,0.959,23.404,0.581,28.571,0.21,0.203,,0.33
fak1,Flexx,1.0,NEF,,15.0,27.273,14.864,100,5450,55,15,0.953,20.062,0.571,27.273,0.191,0.183,,0.31
fgfr1,Flexx,1.0,NEF,,0.76,1.124,0.714,139,8839,89,1,0.416,0.711,0.499,1.124,-0.004,-0.004,,0.3
fkb1a,Flexx,1.0,NEF,,0.0,0.0,0.0,111,5911,60,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
fnta,Flexx,1.0,NEF,,6.26,7.102,6.249,592,52092,521,37,0.869,6.65,0.527,7.102,0.057,0.056,,0.11
fpps,Flexx,1.0,NEF,,1.18,1.111,1.168,85,8935,90,1,0.539,1.17,0.501,1.176,0.002,0.002,,0.07
gcr,Flexx,1.0,NEF,,7.63,13.072,7.731,258,15258,153,20,0.897,8.743,0.534,13.072,0.089,0.086,,0.13
glcm,Flexx,1.0,NEF,,5.56,7.692,5.49,54,3854,39,3,0.854,5.864,0.523,7.692,0.054,0.053,,0.16
gria2,Flexx,1.0,NEF,,7.59,9.917,7.534,158,12003,121,12,0.892,8.253,0.533,9.917,0.076,0.075,,0.13
grik1,Flexx,1.0,NEF,,19.8,29.851,19.657,101,6651,67,20,0.965,27.596,0.595,29.851,0.234,0.229,,0.38
hdac2,Flexx,1.0,NEF,,16.3,28.571,16.193,185,10485,105,30,0.957,22.27,0.577,28.571,0.205,0.197,,0.29
hdac8,Flexx,1.0,NEF,,12.94,20.561,12.844,170,10620,107,22,0.941,15.91,0.561,20.561,0.152,0.148,,0.23
hivint,Flexx,1.0,NEF,,4.0,5.882,3.971,100,6750,68,4,0.806,4.156,0.515,5.882,0.037,0.036,,0.07
hivpr,Flexx,1.0,NEF,,2.08,3.03,2.051,536,36286,363,11,0.676,2.084,0.505,3.03,0.013,0.013,,0.04
hivrt,Flexx,1.0,NEF,,2.08,3.627,2.063,338,19229,193,7,0.678,2.103,0.505,3.627,0.014,0.014,,0.05
hmdh,Flexx,1.0,NEF,,1.76,3.333,1.749,170,8920,90,3,0.64,1.775,0.504,3.333,0.011,0.01,,0.05
hs90a,Flexx,1.0,NEF,,2.35,4.0,2.245,88,4938,50,2,0.697,2.296,0.506,4.0,0.017,0.016,,0.03
hxk4,Flexx,1.0,NEF,,4.35,8.333,4.341,92,4792,48,4,0.823,4.644,0.517,8.333,0.047,0.045,,0.09
igf1r,Flexx,1.0,NEF,,27.7,43.158,27.551,148,9448,95,41,0.979,47.71,0.636,43.158,0.338,0.329,,0.47
inha,Flexx,1.0,NEF,,9.3,16.667,9.081,43,2343,24,4,0.915,10.698,0.542,16.667,0.112,0.108,,0.12
ital,Flexx,1.0,NEF,,1.45,2.299,1.439,138,8638,87,2,0.592,1.449,0.502,2.299,0.006,0.005,,0.03
jak2,Flexx,1.0,NEF,,8.41,13.433,8.294,107,6607,67,9,0.904,9.426,0.538,13.433,0.095,0.092,,0.16
kif11,Flexx,1.0,NEF,,2.59,4.286,2.574,116,6966,70,3,0.726,2.644,0.508,4.286,0.021,0.02,,0.09
kit,Flexx,1.0,NEF,,7.88,12.15,7.77,166,10616,107,13,0.897,8.706,0.535,12.15,0.086,0.084,,0.16
kith,Flexx,1.0,NEF,,0.0,0.0,0.0,57,2907,30,0,0.0,0.0,0.495,0.0,-0.014,-0.014,,0.08
kpcb,Flexx,1.0,NEF,,27.48,41.573,27.207,135,8835,89,37,0.979,45.855,0.634,41.573,0.329,0.322,,0.44
lck,Flexx,1.0,NEF,,18.12,27.24,18.043,420,27820,279,76,0.961,24.424,0.587,27.24,0.212,0.208,,0.31
lkha4,Flexx,1.0,NEF,,7.6,13.402,7.54,171,9621,97,13,0.895,8.553,0.534,13.402,0.089,0.085,,0.15
mapk2,Flexx,1.0,NEF,,6.93,11.111,6.877,101,6251,63,7,0.884,7.611,0.53,11.111,0.076,0.074,,0.2
mcr,Flexx,1.0,NEF,,0.0,0.0,0.0,94,5244,53,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
met,Flexx,1.0,NEF,,18.07,26.087,17.94,166,11416,115,30,0.96,23.919,0.587,26.087,0.208,0.204,,0.35
mk01,Flexx,1.0,NEF,,21.52,36.17,21.194,79,4629,47,17,0.97,32.637,0.604,36.17,0.269,0.26,,0.38
mk10,Flexx,1.0,NEF,,14.42,22.059,14.219,104,6704,68,15,0.947,17.961,0.568,22.059,0.168,0.164,,0.25
mk14,Flexx,1.0,NEF,,14.19,22.466,14.159,578,36428,365,82,0.947,17.972,0.567,22.466,0.168,0.164,,0.26
mmp13,Flexx,1.0,NEF,,4.2,6.349,4.193,572,37772,378,24,0.815,4.409,0.516,6.349,0.04,0.039,,0.08
mp2k1,Flexx,1.0,NEF,,8.33,12.048,8.236,121,8271,83,10,0.902,9.227,0.537,12.048,0.089,0.087,,0.16
nos1,Flexx,1.0,NEF,,7.07,8.537,6.957,100,8150,82,7,0.883,7.513,0.53,8.537,0.067,0.067,,0.14
nram,Flexx,1.0,NEF,,14.29,22.222,14.281,98,6298,63,14,0.948,18.076,0.567,22.222,0.168,0.164,,0.21
pa2ga,Flexx,1.0,NEF,,17.53,33.962,18.007,99,5249,53,18,0.964,26.753,0.588,33.962,0.238,0.227,,0.32
parp1,Flexx,1.0,NEF,,12.4,20.588,12.385,508,30558,306,63,0.939,15.336,0.558,20.588,0.149,0.144,,0.22
pde5a,Flexx,1.0,NEF,,1.76,2.5,1.756,398,27948,280,7,0.64,1.775,0.504,2.5,0.009,0.009,,0.04
pgh1,Flexx,1.0,NEF,,5.21,9.091,5.126,195,10995,110,10,0.847,5.538,0.521,9.091,0.056,0.053,,0.09
pgh2,Flexx,1.0,NEF,,11.08,20.339,11.027,435,23585,236,48,0.931,13.588,0.551,20.339,0.138,0.132,,0.22
plk1,Flexx,1.0,NEF,,8.41,12.857,8.299,107,6907,70,9,0.904,9.376,0.538,12.857,0.093,0.091,,0.19
pnph,Flexx,1.0,NEF,,10.68,15.493,10.609,103,7053,71,11,0.925,12.371,0.549,15.493,0.118,0.116,,0.17
ppara,Flexx,1.0,NEF,,3.77,7.071,3.748,373,19772,198,14,0.798,3.957,0.514,7.071,0.038,0.036,,0.1
ppard,Flexx,1.0,NEF,,1.25,2.4,1.249,240,12490,125,3,0.557,1.255,0.501,2.4,0.004,0.003,,0.04
pparg,Flexx,1.0,NEF,,1.66,3.101,1.652,484,25784,258,8,0.626,1.673,0.503,3.101,0.009,0.009,,0.04
prgr,Flexx,1.0,NEF,,3.64,6.875,3.741,293,15943,160,11,0.798,3.943,0.514,6.875,0.038,0.036,,0.09
ptn1,Flexx,1.0,NEF,,14.84,25.676,14.576,130,7380,74,19,0.951,19.266,0.569,25.676,0.183,0.176,,0.28
pur2,Flexx,1.0,NEF,,56.0,103.571,56.964,50,2750,28,29,1.001,inf,0.79,100.0,0.772,0.74,,0.98
pygm,Flexx,1.0,NEF,,9.09,17.073,8.929,77,4027,41,7,0.914,10.561,0.541,17.073,0.112,0.107,,0.13
pyrd,Flexx,1.0,NEF,,29.09,48.485,28.658,111,6561,66,32,0.982,54.69,0.642,48.485,0.366,0.353,,0.49
reni,Flexx,1.0,NEF,,11.65,16.901,11.477,104,7062,71,12,0.932,13.608,0.553,16.901,0.129,0.127,,0.21
rock1,Flexx,1.0,NEF,,23.0,35.938,23.0,100,6400,64,23,0.972,35.341,0.612,35.938,0.279,0.272,,0.39
rxra,Flexx,1.0,NEF,,7.69,14.085,7.613,131,7081,71,10,0.897,8.697,0.534,14.085,0.091,0.087,,0.24
sahh,Flexx,1.0,NEF,,30.16,52.778,29.43,63,3513,36,19,0.984,61.204,0.648,52.778,0.391,0.376,,0.58
src,Flexx,1.0,NEF,,14.76,22.222,14.853,524,35024,351,78,0.95,18.811,0.57,22.222,0.172,0.168,,0.24
tgfr1,Flexx,1.0,NEF,,25.56,39.08,25.367,133,8633,87,34,0.976,40.999,0.625,39.08,0.308,0.301,,0.43
thb,Flexx,1.0,NEF,,15.53,21.053,15.438,103,7553,76,16,0.951,19.288,0.574,21.053,0.171,0.169,,0.28
thrb,Flexx,1.0,NEF,,33.11,55.636,33.146,461,27465,275,153,0.987,73.461,0.664,55.636,0.422,0.408,,0.55
try1,Flexx,1.0,NEF,,50.56,86.038,50.643,449,26429,265,228,0.997,356.555,0.753,86.038,0.657,0.634,,0.78
tryb1,Flexx,1.0,NEF,,27.89,52.564,27.696,148,7798,78,41,0.983,57.277,0.636,52.564,0.373,0.354,,0.45
tysy,Flexx,1.0,NEF,,18.35,28.986,18.24,109,6859,69,20,0.962,25.276,0.588,28.986,0.221,0.215,,0.32
urok,Flexx,1.0,NEF,,47.53,77.228,47.729,162,10012,101,78,0.995,206.2,0.74,77.228,0.605,0.588,,0.7
vgfr2,Flexx,1.0,NEF,,31.68,51.181,31.734,409,25359,254,130,0.985,63.954,0.656,51.181,0.396,0.385,,0.5
wee1,Flexx,1.0,NEF,,40.2,65.079,39.89,102,6252,63,41,0.991,112.366,0.699,65.079,0.505,0.491,,0.65
xiap,Flexx,1.0,NEF,,27.0,50.943,26.745,100,5250,53,27,0.982,53.481,0.632,50.943,0.362,0.344,,0.58
aa2ar,Surflex,1.0,NEF,,19.71,29.595,19.668,482,32032,321,95,0.965,27.515,0.595,29.595,0.232,0.227,,0.32
abl1,Surflex,1.0,NEF,,17.03,28.182,16.928,182,10932,110,31,0.959,23.178,0.581,28.182,0.209,0.202,,0.3
ace,Surflex,1.0,NEF,,2.48,4.07,2.48,282,17182,172,7,0.718,2.542,0.508,4.07,0.019,0.019,,0.07
aces,Surflex,1.0,NEF,,20.31,34.328,20.236,453,26703,268,92,0.968,30.29,0.598,34.328,0.254,0.246,,0.34
ada,Surflex,1.0,NEF,,9.68,16.071,9.579,93,5543,56,9,0.918,11.222,0.544,16.071,0.113,0.11,,0.18
ada17,Surflex,1.0,NEF,,35.9,52.329,35.835,532,36432,365,191,0.987,74.074,0.677,52.329,0.427,0.419,,0.57
adrb1,Surflex,1.0,NEF,,15.38,23.602,15.382,247,16097,161,38,0.952,19.825,0.573,23.602,0.18,0.176,,0.26
adrb2,Surflex,1.0,NEF,,20.35,30.719,20.255,231,15231,153,47,0.966,28.792,0.598,30.719,0.241,0.236,,0.33
akt1,Surflex,1.0,NEF,,4.44,7.738,4.422,293,16743,168,13,0.825,4.709,0.517,7.738,0.046,0.044,,0.08
akt2,Surflex,1.0,NEF,,14.53,23.944,14.36,117,7017,71,17,0.949,18.566,0.569,23.944,0.176,0.17,,0.24
aldr,Surflex,1.0,NEF,,7.55,13.043,7.514,159,9159,92,12,0.895,8.491,0.533,13.043,0.087,0.084,,0.15
ampc,Surflex,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.02
andr,Surflex,1.0,NEF,,4.09,7.483,4.067,269,14619,147,11,0.812,4.315,0.516,7.483,0.042,0.04,,0.08
aofb,Surflex,1.0,NEF,,4.92,8.451,4.864,122,7022,71,6,0.839,5.221,0.52,8.451,0.052,0.05,,0.1
bace1,Surflex,1.0,NEF,,17.31,26.63,17.298,283,18383,184,49,0.959,23.214,0.583,26.63,0.205,0.2,,0.29
braf,Surflex,1.0,NEF,,5.26,7.843,5.213,152,10102,102,8,0.848,5.571,0.522,7.843,0.053,0.052,,0.1
cah2,Surflex,1.0,NEF,,3.05,4.732,3.045,492,31664,317,15,0.759,3.147,0.51,4.732,0.026,0.025,,0.06
casp3,Surflex,1.0,NEF,,12.56,22.936,12.562,199,10899,109,25,0.941,16.003,0.559,22.936,0.158,0.151,,0.23
cdk2,Surflex,1.0,NEF,,3.16,5.282,3.156,474,28324,284,15,0.766,3.276,0.511,5.282,0.028,0.027,,0.07
comt,Surflex,1.0,NEF,,2.44,2.564,2.433,41,3891,39,1,0.712,2.471,0.507,2.564,0.015,0.015,,0.05
cp2c9,Surflex,1.0,NEF,,3.33,5.263,3.32,120,7570,76,4,0.775,3.449,0.512,5.263,0.03,0.029,,0.05
cp3a4,Surflex,1.0,NEF,,8.82,12.5,8.801,170,11970,120,15,0.908,9.916,0.54,12.5,0.094,0.093,,0.14
csf1r,Surflex,1.0,NEF,,3.01,4.032,2.992,166,12316,124,5,0.755,3.075,0.51,4.032,0.023,0.023,,0.05
cxcr4,Surflex,1.0,NEF,,15.0,17.143,14.769,40,3446,35,6,0.946,17.617,0.571,17.143,0.151,0.151,,0.26
def,Surflex,1.0,NEF,,32.35,57.627,32.78,102,5802,59,34,0.987,76.0,0.664,57.627,0.431,0.415,,0.59
dhi1,Surflex,1.0,NEF,,3.64,6.091,3.633,330,19680,197,12,0.792,3.803,0.513,6.091,0.035,0.033,,0.09
dpp4,Surflex,1.0,NEF,,6.38,8.193,6.376,533,41483,415,34,0.873,6.856,0.527,8.193,0.062,0.061,,0.1
drd3,Surflex,1.0,NEF,,7.08,9.827,7.069,480,34530,346,34,0.885,7.73,0.531,9.827,0.072,0.072,,0.13
dyr,Surflex,1.0,NEF,,25.54,33.714,25.44,231,17431,175,59,0.974,37.871,0.624,33.714,0.285,0.282,,0.4
egfr,Surflex,1.0,NEF,,13.65,20.787,13.65,542,35592,356,74,0.944,16.97,0.564,20.787,0.158,0.155,,0.22
esr1,Surflex,1.0,NEF,,27.15,49.289,27.113,383,21068,211,104,0.981,52.494,0.633,49.289,0.357,0.342,,0.47
esr2,Surflex,1.0,NEF,,21.8,38.835,21.762,367,20566,206,80,0.972,34.945,0.606,38.835,0.282,0.27,,0.39
fa10,Surflex,1.0,NEF,,8.57,15.917,8.555,537,28862,289,46,0.909,9.985,0.539,15.917,0.105,0.1,,0.24
fa7,Surflex,1.0,NEF,,42.11,75.0,41.868,114,6364,64,48,0.994,164.474,0.709,75.0,0.556,0.533,,0.73
fabp4,Surflex,1.0,NEF,,2.13,3.571,2.125,47,2797,28,1,0.684,2.167,0.506,3.571,0.015,0.014,,0.1
fak1,Surflex,1.0,NEF,,5.0,9.091,4.955,100,5450,55,5,0.843,5.35,0.52,9.091,0.055,0.052,,0.09
fgfr1,Surflex,1.0,NEF,,0.72,1.124,0.714,139,8839,89,1,0.416,0.711,0.499,1.124,-0.004,-0.004,,0.28
fkb1a,Surflex,1.0,NEF,,9.91,18.333,9.763,111,5911,60,11,0.921,11.73,0.545,18.333,0.123,0.117,,0.19
fnta,Surflex,1.0,NEF,,4.94,5.566,4.898,592,52092,521,29,0.837,5.128,0.52,5.566,0.042,0.042,,0.13
fpps,Surflex,1.0,NEF,,1.18,1.111,1.168,85,8935,90,1,0.539,1.17,0.501,1.176,0.002,0.002,,0.03
gcr,Surflex,1.0,NEF,,15.12,25.49,15.075,258,15258,153,39,0.952,19.89,0.572,25.49,0.186,0.179,,0.26
glcm,Surflex,1.0,NEF,,31.48,43.59,31.11,54,3854,39,17,0.982,54.377,0.655,43.59,0.363,0.358,,0.49
gria2,Surflex,1.0,NEF,,8.23,10.744,8.162,158,12003,121,13,0.9,9.024,0.537,10.744,0.083,0.083,,0.14
grik1,Surflex,1.0,NEF,,6.93,10.448,6.88,101,6651,67,7,0.883,7.566,0.53,10.448,0.074,0.072,,0.18
