Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
pnp,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.815,0.014
pnp,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.815,0.014
pnp,Autodock Vina,5.0,NEF,,6.538,21.09,6.538,40,1240,62,13.076,0.889,8.018,0.643,32.69,0.232,0.226,0.815,0.014
ppara,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.847,0.045
ppara,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.847,0.045
ppara,Autodock Vina,5.0,NEF,,2.987,9.635,2.987,40,1240,62,5.974,0.762,3.199,0.551,14.935,0.083,0.081,0.847,0.045
pparg,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.776,0.129
pparg,Autodock Vina,1.0,NEF,,6.862,22.135,6.862,40,1240,13,2.878,0.895,8.528,0.532,22.135,0.11,0.094,0.776,0.129
pparg,Autodock Vina,5.0,NEF,,1.492,4.813,1.492,40,1240,62,2.984,0.603,1.517,0.513,7.46,0.021,0.02,0.776,0.129
pr,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.678,0.002
pr,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.678,0.002
pr,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.678,0.002
prkcq,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.749,0.137
prkcq,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.749,0.137
prkcq,Autodock Vina,5.0,NEF,,5.978,19.284,5.978,40,1240,62,11.956,0.878,7.167,0.629,29.89,0.209,0.203,0.749,0.137
pygl-in,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.674,0.001
pygl-in,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.674,0.001
pygl-in,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.674,0.001
pygl-out,Autodock Vina,0.5,NEF,,14.944,48.206,14.944,40,1240,7,3.374,0.965,27.922,0.541,48.206,0.192,0.135,0.855,0.352
pygl-out,Autodock Vina,1.0,NEF,,14.944,48.206,14.944,40,1240,13,6.267,0.965,27.922,0.576,48.206,0.262,0.224,0.855,0.352
pygl-out,Autodock Vina,5.0,NEF,,8.302,26.781,8.302,40,1240,62,16.604,0.916,10.973,0.689,41.51,0.306,0.298,0.855,0.352
qpct,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.421,0.003
qpct,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.421,0.003
qpct,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.421,0.003
rock-1,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.503,0.0
rock-1,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.503,0.0
rock-1,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.503,0.0
rxr,Autodock Vina,0.5,NEF,,23.563,76.01,23.563,40,1240,7,5.321,0.99,95.05,0.566,76.01,0.31,0.219,0.544,0.237
rxr,Autodock Vina,1.0,NEF,,11.781,38.003,11.781,40,1240,13,4.94,0.948,18.39,0.558,38.003,0.203,0.173,0.544,0.237
rxr,Autodock Vina,5.0,NEF,,2.48,8.0,2.48,40,1240,62,4.96,0.723,2.609,0.538,12.4,0.062,0.06,0.544,0.237
sars-hcov,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,39,1209,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.503,0.07
sars-hcov,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,39,1209,13,0.0,0.0,0.0,0.494,0.0,-0.019,-0.016,0.503,0.07
sars-hcov,Autodock Vina,5.0,NEF,,2.5,8.065,2.5,39,1209,61,4.919,0.725,2.632,0.539,12.614,0.063,0.061,0.503,0.07
sirt2,Autodock Vina,0.5,NEF,,9.25,29.839,9.25,40,1240,7,2.089,0.927,12.759,0.524,29.839,0.113,0.08,0.543,0.216
sirt2,Autodock Vina,1.0,NEF,,5.55,17.903,5.55,40,1240,13,2.327,0.867,6.542,0.525,17.903,0.086,0.073,0.543,0.216
sirt2,Autodock Vina,5.0,NEF,,3.62,11.677,3.62,40,1240,62,7.24,0.799,3.966,0.568,18.1,0.11,0.107,0.543,0.216
src,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.484,0.0
src,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.484,0.0
src,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.484,0.0
thrombin,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.663,0.138
thrombin,Autodock Vina,1.0,NEF,,7.85,25.323,7.85,40,1240,13,3.292,0.91,10.173,0.537,25.323,0.129,0.11,0.663,0.138
thrombin,Autodock Vina,5.0,NEF,,3.271,10.552,3.271,40,1240,62,6.542,0.78,3.539,0.559,16.355,0.095,0.093,0.663,0.138
tie2,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.566,0.004
tie2,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.566,0.004
tie2,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.566,0.004
tk,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.52,0.32
tk,Autodock Vina,1.0,NEF,,6.354,20.497,6.354,40,1240,13,2.665,0.886,7.734,0.529,20.497,0.101,0.086,0.52,0.32
tk,Autodock Vina,5.0,NEF,,4.766,15.374,4.766,40,1240,62,9.532,0.845,5.45,0.597,23.83,0.158,0.154,0.52,0.32
tp,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.516,0.0
tp,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.516,0.0
tp,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.516,0.0
tpa,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.735,0.0
tpa,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.735,0.0
tpa,Autodock Vina,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.735,0.0
ts,Autodock Vina,0.5,NEF,,12.028,38.831,12.028,40,1239,7,2.718,0.95,19.029,0.532,38.831,0.152,0.107,0.738,0.358
ts,Autodock Vina,1.0,NEF,,14.433,46.596,14.433,40,1239,13,6.057,0.963,26.153,0.573,46.596,0.253,0.216,0.738,0.358
ts,Autodock Vina,5.0,NEF,,4.92,15.884,4.92,40,1239,62,9.848,0.85,5.66,0.601,24.62,0.164,0.16,0.738,0.358
upa,Autodock Vina,0.5,NEF,,24.583,79.3,24.583,40,1240,7,5.551,0.991,114.928,0.569,79.3,0.324,0.229,0.766,0.297
upa,Autodock Vina,1.0,NEF,,16.389,52.868,16.389,40,1240,13,6.873,0.971,33.651,0.583,52.868,0.289,0.247,0.766,0.297
upa,Autodock Vina,5.0,NEF,,3.278,10.574,3.278,40,1240,62,6.556,0.78,3.547,0.559,16.39,0.095,0.093,0.766,0.297
vegfr1,Autodock Vina,0.5,NEF,,33.75,108.871,33.75,40,1240,7,7.621,1.003,inf,0.596,100.0,0.451,0.318,0.82,0.499
vegfr1,Autodock Vina,1.0,NEF,,22.5,72.581,22.5,40,1240,13,9.435,0.988,79.412,0.616,72.581,0.404,0.346,0.82,0.499
vegfr1,Autodock Vina,5.0,NEF,,4.821,15.552,4.821,40,1240,62,9.642,0.847,5.525,0.599,24.105,0.16,0.156,0.82,0.499
vegfr2,Autodock Vina,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.637,0.065
vegfr2,Autodock Vina,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.637,0.065
vegfr2,Autodock Vina,5.0,NEF,,5.59,18.032,5.59,40,1240,62,11.18,0.868,6.6,0.619,27.95,0.192,0.187,0.637,0.065
17betahsd1,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
ace2,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
ache,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
akt1,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
alr2,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
ar,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
aurka,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
aurkb,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
bcl2,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
catl,DLIGAND2,1.0,NEF,,7.32,23.613,7.32,40,1240,13,3.07,0.903,9.274,0.534,23.613,0.119,0.102,,
cdk2,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
ctsk,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
cyp2a6,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
dhfr,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
egfr,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
ephb4,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
erbb2,DLIGAND2,1.0,NEF,,19.51,62.935,19.51,40,1240,13,8.182,0.981,50.94,0.6,62.935,0.348,0.298,,
er-beta,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
gsk3b,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
hiv1pr,DLIGAND2,1.0,NEF,,19.51,62.935,19.51,40,1240,13,8.182,0.981,50.94,0.6,62.935,0.348,0.298,,
itk,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
jak3,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
jnk1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
jnk2,DLIGAND2,1.0,NEF,,12.2,39.355,12.2,40,1240,13,5.116,0.951,19.468,0.561,39.355,0.21,0.18,,
mdm2,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
mk2,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
mmp2,DLIGAND2,1.0,NEF,,9.76,31.484,9.76,40,1240,13,4.093,0.932,13.785,0.547,31.484,0.165,0.141,,
na,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
p38-alpha,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
pde4b,DLIGAND2,1.0,NEF,,9.76,31.484,9.76,40,1240,13,4.093,0.932,13.785,0.547,31.484,0.165,0.141,,
pde5,DLIGAND2,1.0,NEF,,12.2,39.355,12.2,40,1240,13,5.116,0.951,19.468,0.561,39.355,0.21,0.18,,
pdk1,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
pi3kg,DLIGAND2,1.0,NEF,,7.32,23.613,7.32,40,1240,13,3.07,0.903,9.274,0.534,23.613,0.119,0.102,,
pim-1,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
pim-2,DLIGAND2,1.0,NEF,,2.5,8.065,2.5,40,1240,13,1.048,0.725,2.632,0.508,8.065,0.028,0.024,,
pnp,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
pparg,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
pr,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
prkcq,DLIGAND2,1.0,NEF,,4.88,15.742,4.88,40,1240,13,2.046,0.849,5.605,0.521,15.742,0.073,0.062,,
pygl-in,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
pygl-out,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
qpct,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
sars-hcov,DLIGAND2,1.0,NEF,,2.66,8.581,2.66,39,1209,13,1.115,0.738,2.816,0.509,8.581,0.032,0.027,,
src,DLIGAND2,1.0,NEF,,2.61,8.419,2.61,40,1240,13,1.095,0.734,2.758,0.509,8.419,0.03,0.026,,
thrombin,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
tie2,DLIGAND2,1.0,NEF,,17.07,55.065,17.07,40,1240,13,7.158,0.974,36.762,0.587,55.065,0.302,0.258,,
tk,DLIGAND2,1.0,NEF,,2.44,7.871,2.44,40,1240,13,1.023,0.719,2.563,0.508,7.871,0.027,0.023,,
tp,DLIGAND2,1.0,NEF,,19.51,62.935,19.51,40,1240,13,8.182,0.981,50.94,0.6,62.935,0.348,0.298,,
tpa,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
ts,DLIGAND2,1.0,NEF,,7.32,23.632,7.32,40,1239,13,3.072,0.903,9.276,0.534,23.632,0.119,0.102,,
vegfr1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
vegfr2,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,,
11betahsd1,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.579,0.032
11betahsd1,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.579,0.032
11betahsd1,GenScore(ft_0.5),5.0,NEF,,1.99,6.419,1.99,40,1240,62,3.98,0.673,2.058,0.526,9.95,0.041,0.04,0.579,0.032
17betahsd1,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.524,0.019
17betahsd1,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.524,0.019
17betahsd1,GenScore(ft_0.5),5.0,NEF,,0.99,3.194,0.99,40,1240,62,1.98,0.497,0.99,0.5,4.95,-0.0,-0.0,0.524,0.019
a2a,GenScore(ft_0.5),0.5,NEF,,30.53,98.484,30.53,40,1240,7,6.894,0.999,1948.723,0.586,98.484,0.406,0.287,0.769,0.576
a2a,GenScore(ft_0.5),1.0,NEF,,16.44,53.032,16.44,40,1240,13,6.894,0.971,33.874,0.584,53.032,0.29,0.248,0.769,0.576
a2a,GenScore(ft_0.5),5.0,NEF,,7.88,25.419,7.88,40,1240,62,15.76,0.911,10.225,0.678,39.4,0.288,0.281,0.769,0.576
ace,GenScore(ft_0.5),0.5,NEF,,30.9,99.677,30.9,40,1240,7,6.977,1.0,9270.0,0.587,99.677,0.411,0.29,0.833,0.887
ace,GenScore(ft_0.5),1.0,NEF,,30.9,99.677,30.9,40,1240,13,12.958,1.0,9270.0,0.662,99.677,0.562,0.481,0.833,0.887
ace,GenScore(ft_0.5),5.0,NEF,,11.96,38.581,11.96,40,1240,62,23.92,0.95,18.845,0.783,59.8,0.459,0.447,0.833,0.887
ace2,GenScore(ft_0.5),0.5,NEF,,22.13,71.387,22.13,40,1240,7,4.997,0.987,74.848,0.562,71.387,0.291,0.205,0.844,0.382
ace2,GenScore(ft_0.5),1.0,NEF,,14.3,46.129,14.3,40,1240,13,5.997,0.963,25.689,0.572,46.129,0.25,0.214,0.844,0.382
ace2,GenScore(ft_0.5),5.0,NEF,,5.0,16.129,5.0,40,1240,62,10.0,0.852,5.769,0.603,25.0,0.168,0.163,0.844,0.382
ache,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.535,0.047
ache,GenScore(ft_0.5),1.0,NEF,,2.35,7.581,2.35,40,1240,13,0.985,0.711,2.461,0.507,7.581,0.025,0.022,0.535,0.047
ache,GenScore(ft_0.5),5.0,NEF,,0.99,3.194,0.99,40,1240,62,1.98,0.497,0.99,0.5,4.95,-0.0,-0.0,0.535,0.047
adam17,GenScore(ft_0.5),0.5,NEF,,26.36,85.032,26.36,40,1240,7,5.952,0.994,170.431,0.574,85.032,0.349,0.246,0.854,0.656
adam17,GenScore(ft_0.5),1.0,NEF,,21.29,68.677,21.29,40,1240,13,8.928,0.985,65.778,0.61,68.677,0.381,0.326,0.854,0.656
adam17,GenScore(ft_0.5),5.0,NEF,,9.42,30.387,9.42,40,1240,62,18.84,0.929,13.095,0.718,47.1,0.353,0.344,0.854,0.656
adrb2,GenScore(ft_0.5),0.5,NEF,,9.47,30.548,9.47,40,1240,7,2.138,0.93,13.196,0.525,30.548,0.117,0.082,0.699,0.159
adrb2,GenScore(ft_0.5),1.0,NEF,,4.74,15.29,4.74,40,1240,13,1.988,0.844,5.415,0.52,15.29,0.07,0.06,0.699,0.159
adrb2,GenScore(ft_0.5),5.0,NEF,,2.49,8.032,2.49,40,1240,62,4.98,0.724,2.62,0.538,12.45,0.062,0.061,0.699,0.159
akt1,GenScore(ft_0.5),0.5,NEF,,20.15,65.0,20.15,40,1240,7,4.55,0.982,55.714,0.556,65.0,0.263,0.186,0.725,0.436
akt1,GenScore(ft_0.5),1.0,NEF,,15.12,48.774,15.12,40,1240,13,6.341,0.966,28.564,0.576,48.774,0.265,0.227,0.725,0.436
akt1,GenScore(ft_0.5),5.0,NEF,,8.2,26.452,8.2,40,1240,62,16.4,0.915,10.789,0.686,41.0,0.302,0.294,0.725,0.436
alr2,GenScore(ft_0.5),0.5,NEF,,8.77,28.29,8.77,40,1240,7,1.98,0.922,11.835,0.523,28.29,0.107,0.075,0.613,0.155
alr2,GenScore(ft_0.5),1.0,NEF,,4.72,15.226,4.72,40,1240,13,1.979,0.843,5.388,0.52,15.226,0.07,0.06,0.613,0.155
alr2,GenScore(ft_0.5),5.0,NEF,,3.47,11.194,3.47,40,1240,62,6.94,0.791,3.781,0.564,17.35,0.103,0.101,0.613,0.155
ar,GenScore(ft_0.5),0.5,NEF,,11.78,38.0,11.78,40,1240,7,2.66,0.948,18.387,0.531,38.0,0.148,0.105,0.937,0.712
ar,GenScore(ft_0.5),1.0,NEF,,16.83,54.29,16.83,40,1240,13,7.058,0.973,35.632,0.586,54.29,0.297,0.255,0.937,0.712
ar,GenScore(ft_0.5),5.0,NEF,,9.57,30.871,9.57,40,1240,62,19.14,0.931,13.397,0.721,47.85,0.359,0.35,0.937,0.712
aurka,GenScore(ft_0.5),0.5,NEF,,31.05,100.161,31.05,40,1240,7,7.011,1.0,inf,0.588,100.0,0.413,0.292,0.915,0.904
aurka,GenScore(ft_0.5),1.0,NEF,,28.66,92.452,28.66,40,1240,13,12.019,0.997,367.436,0.65,92.452,0.52,0.445,0.915,0.904
aurka,GenScore(ft_0.5),5.0,NEF,,13.74,44.323,13.74,40,1240,62,27.48,0.96,23.882,0.829,68.7,0.534,0.52,0.915,0.904
aurkb,GenScore(ft_0.5),0.5,NEF,,30.33,97.839,30.33,40,1240,7,6.849,0.999,1358.06,0.586,97.839,0.403,0.285,0.897,0.891
aurkb,GenScore(ft_0.5),1.0,NEF,,27.99,90.29,27.99,40,1240,13,11.738,0.996,278.97,0.646,90.29,0.507,0.434,0.897,0.891
aurkb,GenScore(ft_0.5),5.0,NEF,,13.42,43.29,13.42,40,1240,62,26.84,0.958,22.901,0.821,67.1,0.52,0.507,0.897,0.891
bcl2,GenScore(ft_0.5),0.5,NEF,,4.34,14.0,4.34,40,1240,7,0.98,0.83,4.884,0.51,14.0,0.046,0.032,0.596,0.077
bcl2,GenScore(ft_0.5),1.0,NEF,,2.34,7.548,2.34,40,1240,13,0.981,0.71,2.449,0.507,7.548,0.025,0.022,0.596,0.077
bcl2,GenScore(ft_0.5),5.0,NEF,,1.0,3.226,1.0,40,1240,62,2.0,0.5,1.0,0.5,5.0,0.0,0.0,0.596,0.077
braf,GenScore(ft_0.5),0.5,NEF,,4.42,14.258,4.42,40,1240,7,0.998,0.833,4.989,0.51,14.258,0.047,0.033,0.874,0.243
braf,GenScore(ft_0.5),1.0,NEF,,7.14,23.032,7.14,40,1240,13,2.994,0.9,8.977,0.533,23.032,0.115,0.099,0.874,0.243
braf,GenScore(ft_0.5),5.0,NEF,,7.6,24.516,7.6,40,1240,62,15.2,0.907,9.744,0.671,38.0,0.276,0.269,0.874,0.243
catl,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.635,0.067
catl,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.635,0.067
catl,GenScore(ft_0.5),5.0,NEF,,2.98,9.613,2.98,40,1240,62,5.96,0.761,3.191,0.551,14.9,0.083,0.081,0.635,0.067
cdk2,GenScore(ft_0.5),0.5,NEF,,25.62,82.645,25.62,40,1240,7,5.785,0.993,142.862,0.572,82.645,0.339,0.239,0.842,0.667
cdk2,GenScore(ft_0.5),1.0,NEF,,23.06,74.387,23.06,40,1240,13,9.67,0.989,87.128,0.619,74.387,0.415,0.355,0.842,0.667
cdk2,GenScore(ft_0.5),5.0,NEF,,9.74,31.419,9.74,40,1240,62,19.48,0.932,13.744,0.726,48.7,0.366,0.357,0.842,0.667
cox1,GenScore(ft_0.5),0.5,NEF,,14.38,46.387,14.38,40,1240,7,3.247,0.963,25.957,0.539,46.387,0.184,0.13,0.746,0.39
cox1,GenScore(ft_0.5),1.0,NEF,,11.99,38.677,11.99,40,1240,13,5.028,0.95,18.922,0.56,38.677,0.207,0.177,0.746,0.39
cox1,GenScore(ft_0.5),5.0,NEF,,5.55,17.903,5.55,40,1240,62,11.1,0.867,6.542,0.618,27.75,0.191,0.186,0.746,0.39
cox2,GenScore(ft_0.5),0.5,NEF,,9.23,29.774,9.23,40,1240,7,2.084,0.927,12.719,0.524,29.774,0.113,0.08,0.845,0.45
cox2,GenScore(ft_0.5),1.0,NEF,,10.26,33.097,10.26,40,1240,13,4.303,0.937,14.841,0.55,33.097,0.174,0.149,0.845,0.45
cox2,GenScore(ft_0.5),5.0,NEF,,7.51,24.226,7.51,40,1240,62,15.02,0.906,9.591,0.668,37.55,0.273,0.266,0.845,0.45
ctsk,GenScore(ft_0.5),0.5,NEF,,17.57,56.677,17.57,40,1240,7,3.967,0.975,39.248,0.548,56.677,0.228,0.161,0.574,0.301
ctsk,GenScore(ft_0.5),1.0,NEF,,11.83,38.161,11.83,40,1240,13,4.961,0.949,18.513,0.559,38.161,0.204,0.174,0.574,0.301
ctsk,GenScore(ft_0.5),5.0,NEF,,2.98,9.613,2.98,40,1240,62,5.96,0.761,3.191,0.551,14.9,0.083,0.081,0.574,0.301
cyp2a6,GenScore(ft_0.5),0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.44,0.005
cyp2a6,GenScore(ft_0.5),1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.44,0.005
cyp2a6,GenScore(ft_0.5),5.0,NEF,,0.55,1.774,0.55,40,1240,62,1.1,0.351,0.542,0.488,2.75,-0.019,-0.018,0.44,0.005
