Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
fnta,Glide,1.0,NEF,,6.85,7.785,6.85,592,52092,521,40.558,0.88,7.344,0.53,7.785,0.063,0.063,,0.12
fpps,Glide,1.0,NEF,,1.23,1.17,1.23,85,8935,90,1.053,0.552,1.233,0.501,1.239,0.002,0.002,,0.01
gcr,Glide,1.0,NEF,,16.56,28.002,16.56,258,15258,153,42.842,0.958,22.612,0.579,28.002,0.205,0.198,,0.25
glcm,Glide,1.0,NEF,,11.11,15.567,11.11,54,3854,39,6.071,0.928,12.974,0.552,15.567,0.122,0.12,,0.18
gria2,Glide,1.0,NEF,,33.33,43.874,33.33,158,12003,121,53.087,0.983,58.602,0.665,43.874,0.377,0.373,,0.48
grik1,Glide,1.0,NEF,,20.0,30.371,20.0,101,6651,67,20.349,0.966,28.288,0.597,30.371,0.238,0.233,,0.33
hdac2,Glide,1.0,NEF,,15.84,27.948,15.84,185,10485,105,29.346,0.956,21.596,0.576,27.948,0.2,0.192,,0.27
hdac8,Glide,1.0,NEF,,2.45,3.922,2.45,170,10620,107,4.196,0.715,2.509,0.507,3.922,0.019,0.018,,0.1
hivint,Glide,1.0,NEF,,2.06,3.052,2.06,100,6750,68,2.075,0.677,2.093,0.505,3.052,0.013,0.013,,0.04
hivpr,Glide,1.0,NEF,,9.14,13.501,9.14,536,36286,363,49.009,0.912,10.411,0.541,13.501,0.1,0.098,,0.16
hivrt,Glide,1.0,NEF,,22.94,40.323,22.94,338,19229,193,77.823,0.974,37.765,0.612,40.323,0.296,0.284,,0.41
hmdh,Glide,1.0,NEF,,39.41,75.109,39.41,170,8920,90,67.598,0.994,155.311,0.698,75.109,0.541,0.514,,0.69
hs90a,Glide,1.0,NEF,,1.16,2.067,1.16,88,4938,50,1.034,0.538,1.163,0.501,2.067,0.002,0.002,,0.03
hxk4,Glide,1.0,NEF,,22.83,43.831,22.83,92,4792,48,21.039,0.976,39.865,0.611,43.831,0.307,0.291,,0.38
igf1r,Glide,1.0,NEF,,32.65,51.145,32.65,148,9448,95,48.588,0.985,65.784,0.662,51.145,0.402,0.392,,0.5
inha,Glide,1.0,NEF,,9.3,17.068,9.3,43,2343,24,4.096,0.917,11.008,0.543,17.068,0.115,0.111,,0.15
ital,Glide,1.0,NEF,,8.91,14.235,8.91,138,8638,87,12.384,0.911,10.223,0.54,14.235,0.102,0.099,,0.13
jak2,Glide,1.0,NEF,,33.77,54.69,33.77,107,6607,67,36.643,0.987,73.325,0.669,54.69,0.426,0.414,,0.51
kif11,Glide,1.0,NEF,,38.79,64.594,38.79,116,6966,70,45.216,0.991,107.734,0.693,64.594,0.495,0.48,,0.59
kit,Glide,1.0,NEF,,6.1,9.538,6.1,166,10616,107,10.206,0.869,6.638,0.526,9.538,0.065,0.063,,0.11
kith,Glide,1.0,NEF,,30.77,60.333,30.77,57,2907,30,18.1,0.987,76.05,0.657,60.333,0.43,0.408,,0.63
kpcb,Glide,1.0,NEF,,52.46,80.16,52.46,135,8835,89,71.342,0.996,260.37,0.763,80.16,0.647,0.633,,0.69
lck,Glide,1.0,NEF,,25.12,37.924,25.12,420,27820,279,105.807,0.976,39.855,0.623,37.924,0.301,0.294,,0.39
lkha4,Glide,1.0,NEF,,28.24,50.193,28.24,171,9621,97,48.687,0.982,55.691,0.64,50.193,0.37,0.355,,0.57
mapk2,Glide,1.0,NEF,,27.72,44.788,27.72,101,6251,63,28.217,0.98,49.396,0.637,44.788,0.346,0.336,,0.49
mcr,Glide,1.0,NEF,,29.41,52.718,29.41,94,5244,53,27.941,0.984,61.086,0.646,52.718,0.388,0.372,,0.39
met,Glide,1.0,NEF,,27.71,40.293,27.71,166,11416,115,46.337,0.979,45.735,0.637,40.293,0.327,0.322,,0.44
mk01,Glide,1.0,NEF,,12.66,21.606,12.66,79,4629,47,10.155,0.941,15.874,0.56,21.606,0.156,0.15,,0.28
mk10,Glide,1.0,NEF,,12.5,19.391,12.5,104,6704,68,13.186,0.939,15.266,0.559,19.391,0.146,0.143,,0.26
mk14,Glide,1.0,NEF,,22.15,35.145,22.15,578,36428,365,128.28,0.971,33.611,0.608,35.145,0.27,0.263,,0.36
mmp13,Glide,1.0,NEF,,18.41,27.879,18.41,572,37772,378,105.383,0.962,25.14,0.588,27.879,0.217,0.212,,0.3
mp2k1,Glide,1.0,NEF,,13.22,19.34,13.22,121,8271,83,16.052,0.942,16.15,0.562,19.34,0.15,0.147,,0.22
nos1,Glide,1.0,NEF,,14.29,17.534,14.29,100,8150,82,14.378,0.945,17.116,0.568,17.534,0.149,0.149,,0.2
nram,Glide,1.0,NEF,,41.84,65.105,41.84,98,6298,63,41.016,0.992,118.037,0.707,65.105,0.516,0.503,,0.68
pa2ga,Glide,1.0,NEF,,35.35,66.673,35.35,99,5249,53,35.337,0.99,104.069,0.677,66.673,0.481,0.458,,0.59
parp1,Glide,1.0,NEF,,41.12,68.358,41.12,508,30558,306,209.177,0.992,127.795,0.704,68.358,0.525,0.508,,0.67
pde5a,Glide,1.0,NEF,,21.77,31.002,21.77,398,27948,280,86.806,0.969,31.102,0.606,31.002,0.251,0.247,,0.34
pgh1,Glide,1.0,NEF,,17.11,30.345,17.11,195,10995,110,33.38,0.96,24.128,0.582,30.345,0.218,0.209,,0.3
pgh2,Glide,1.0,NEF,,34.91,64.388,34.91,435,23585,236,151.955,0.99,96.22,0.673,64.388,0.467,0.446,,0.6
plk1,Glide,1.0,NEF,,43.81,67.868,43.81,107,6907,70,47.508,0.993,134.233,0.72,67.868,0.543,0.531,,0.62
pnph,Glide,1.0,NEF,,7.77,11.347,7.77,103,7053,71,8.056,0.896,8.637,0.535,11.347,0.083,0.082,,0.16
ppara,Glide,1.0,NEF,,8.94,16.865,8.94,373,19772,198,33.393,0.913,10.551,0.541,16.865,0.111,0.105,,0.21
ppard,Glide,1.0,NEF,,3.61,6.937,3.61,240,12490,125,8.671,0.792,3.805,0.513,6.937,0.037,0.035,,0.11
pparg,Glide,1.0,NEF,,7.53,14.135,7.53,484,25784,258,36.468,0.896,8.605,0.533,14.135,0.091,0.086,,0.17
prgr,Glide,1.0,NEF,,19.05,35.01,19.05,293,15943,160,56.016,0.966,28.774,0.592,35.01,0.249,0.237,,0.22
ptn1,Glide,1.0,NEF,,15.45,27.215,15.45,130,7380,74,20.139,0.954,20.853,0.574,27.215,0.195,0.187,,0.34
pur2,Glide,1.0,NEF,,54.0,98.182,54.0,50,2750,28,27.491,1.0,2916.0,0.775,98.182,0.731,0.701,,0.97
pygm,Glide,1.0,NEF,,1.3,2.486,1.3,77,4027,41,1.019,0.567,1.308,0.502,2.486,0.004,0.004,,0.02
pyrd,Glide,1.0,NEF,,41.18,69.669,41.18,111,6561,66,45.982,0.993,133.472,0.706,69.669,0.531,0.513,,0.62
reni,Glide,1.0,NEF,,33.98,50.041,33.98,104,7062,71,35.529,0.985,67.015,0.668,50.041,0.406,0.399,,0.48
rock1,Glide,1.0,NEF,,25.25,39.453,25.25,100,6400,64,25.25,0.976,41.052,0.623,39.453,0.307,0.299,,0.41
rxra,Glide,1.0,NEF,,39.32,72.743,39.32,131,7081,71,51.647,0.993,141.587,0.696,72.743,0.529,0.505,,0.84
sahh,Glide,1.0,NEF,,43.33,77.705,43.33,63,3513,36,27.974,0.995,190.866,0.721,77.705,0.582,0.559,,0.96
src,Glide,1.0,NEF,,12.21,18.268,12.21,524,35024,351,64.119,0.936,14.715,0.557,18.268,0.139,0.136,,0.23
tgfr1,Glide,1.0,NEF,,44.36,68.341,44.36,133,8633,87,59.457,0.993,137.96,0.722,68.341,0.547,0.535,,0.67
thb,Glide,1.0,NEF,,35.79,48.807,35.79,103,7553,76,37.093,0.986,68.958,0.677,48.807,0.412,0.408,,0.61
thrb,Glide,1.0,NEF,,39.47,66.25,39.47,461,27465,275,182.189,0.991,114.987,0.696,66.25,0.505,0.489,,0.65
try1,Glide,1.0,NEF,,44.19,75.074,44.19,449,26429,265,198.946,0.994,174.273,0.72,75.074,0.571,0.552,,0.69
tryb1,Glide,1.0,NEF,,28.57,54.224,28.57,148,7798,78,42.294,0.984,61.228,0.641,54.224,0.385,0.366,,0.47
tysy,Glide,1.0,NEF,,38.53,61.23,38.53,109,6859,69,42.249,0.99,97.802,0.692,61.23,0.481,0.468,,0.64
urok,Glide,1.0,NEF,,53.7,86.89,53.7,162,10012,101,87.759,0.998,402.975,0.77,86.89,0.682,0.663,,0.79
vgfr2,Glide,1.0,NEF,,17.0,27.418,17.0,409,25359,254,69.642,0.958,23.044,0.581,27.418,0.206,0.2,,0.3
wee1,Glide,1.0,NEF,,59.8,97.562,59.8,102,6252,63,61.464,1.0,2413.189,0.801,97.562,0.764,0.742,,0.99
xiap,Glide,1.0,NEF,,50.51,96.21,50.51,100,5250,53,50.991,0.999,1307.168,0.755,96.21,0.697,0.662,,0.77
aa2ar,Flexx,1.0,NEF,,6.02,9.059,6.02,482,32032,321,29.078,0.867,6.52,0.526,9.059,0.062,0.061,,0.11
abl1,Flexx,1.0,NEF,,27.78,46.249,27.78,182,10932,110,50.874,0.981,50.822,0.637,46.249,0.351,0.34,,0.48
ace,Flexx,1.0,NEF,,1.42,2.331,1.42,282,17182,172,4.009,0.588,1.43,0.502,2.331,0.005,0.005,,0.03
aces,Flexx,1.0,NEF,,1.35,2.29,1.35,453,26703,268,6.138,0.576,1.358,0.502,2.29,0.005,0.004,,0.03
ada,Flexx,1.0,NEF,,10.75,18.036,10.75,93,5543,56,10.1,0.928,12.896,0.55,18.036,0.129,0.125,,0.2
ada17,Flexx,1.0,NEF,,1.89,2.76,1.89,532,36432,365,10.074,0.657,1.915,0.505,2.76,0.011,0.011,,0.04
adrb1,Flexx,1.0,NEF,,9.35,14.347,9.35,247,16097,161,23.099,0.915,10.749,0.542,14.347,0.105,0.102,,0.18
adrb2,Flexx,1.0,NEF,,20.0,30.333,20.0,231,15231,153,46.409,0.966,28.273,0.597,30.333,0.238,0.232,,0.34
akt1,Flexx,1.0,NEF,,5.17,9.047,5.17,293,16743,168,15.2,0.848,5.585,0.521,9.047,0.056,0.054,,0.1
akt2,Flexx,1.0,NEF,,13.68,22.81,13.68,117,7017,71,16.195,0.946,17.427,0.565,22.81,0.167,0.162,,0.24
aldr,Flexx,1.0,NEF,,11.95,20.745,11.95,159,9159,92,19.086,0.937,14.816,0.556,20.745,0.147,0.141,,0.22
ampc,Flexx,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.04
andr,Flexx,1.0,NEF,,0.0,0.0,0.0,269,14619,147,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
aofb,Flexx,1.0,NEF,,5.26,9.139,5.26,122,7022,71,6.488,0.85,5.688,0.522,9.139,0.057,0.055,,0.11
bace1,Flexx,1.0,NEF,,11.11,17.103,11.11,283,18383,184,31.47,0.93,13.196,0.551,17.103,0.127,0.124,,0.21
braf,Flexx,1.0,NEF,,23.03,34.652,23.03,152,10102,102,35.345,0.972,34.712,0.613,34.652,0.275,0.269,,0.41
cah2,Flexx,1.0,NEF,,7.39,11.483,7.39,492,31664,317,36.4,0.892,8.219,0.532,11.483,0.081,0.079,,0.13
casp3,Flexx,1.0,NEF,,22.11,40.37,22.11,199,10899,109,44.003,0.973,36.401,0.608,40.37,0.289,0.276,,0.38
cdk2,Flexx,1.0,NEF,,11.8,19.747,11.8,474,28324,284,56.082,0.935,14.457,0.555,19.747,0.142,0.137,,0.22
comt,Flexx,1.0,NEF,,9.76,10.284,9.76,41,3891,39,4.011,0.915,10.764,0.544,10.284,0.091,0.091,,0.15
cp2c9,Flexx,1.0,NEF,,9.09,14.41,9.09,120,7570,76,10.951,0.913,10.452,0.541,14.41,0.103,0.101,,0.17
cp3a4,Flexx,1.0,NEF,,4.19,5.951,4.19,170,11970,120,7.141,0.815,4.392,0.516,5.951,0.039,0.038,,0.07
csf1r,Flexx,1.0,NEF,,24.54,33.076,24.54,166,12316,124,41.014,0.973,36.174,0.62,33.076,0.277,0.274,,0.38
cxcr4,Flexx,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0.0,0.0,0.0,0.495,0.0,-0.011,-0.011,,0.01
def,Flexx,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
dhi1,Flexx,1.0,NEF,,0.63,1.056,0.63,330,19680,197,2.081,0.385,0.626,0.498,1.056,-0.005,-0.005,,0.01
dpp4,Flexx,1.0,NEF,,11.84,15.213,11.84,533,41483,415,63.133,0.932,13.785,0.555,15.213,0.124,0.123,,0.22
drd3,Flexx,1.0,NEF,,2.51,3.489,2.51,480,34530,346,12.072,0.719,2.565,0.508,3.489,0.018,0.018,,0.05
dyr,Flexx,1.0,NEF,,10.43,13.822,10.43,231,17431,175,24.189,0.923,11.942,0.548,13.822,0.11,0.109,,0.17
egfr,Flexx,1.0,NEF,,19.29,29.375,19.29,542,35592,356,104.575,0.964,26.897,0.593,29.375,0.229,0.224,,0.31
esr1,Flexx,1.0,NEF,,31.73,57.683,31.73,383,21068,211,121.71,0.987,73.618,0.657,57.683,0.421,0.402,,0.51
esr2,Flexx,1.0,NEF,,31.02,55.355,31.02,367,20566,206,114.032,0.986,68.242,0.653,55.355,0.407,0.39,,0.51
fa10,Flexx,1.0,NEF,,33.08,61.548,33.08,537,28862,289,177.873,0.988,84.429,0.664,61.548,0.444,0.423,,0.72
fa7,Flexx,1.0,NEF,,55.26,98.989,55.26,114,6364,64,63.353,1.0,5366.299,0.778,98.989,0.739,0.708,,0.9
fabp4,Flexx,1.0,NEF,,17.02,28.6,17.02,47,2797,28,8.008,0.959,23.437,0.582,28.6,0.211,0.204,,0.33
fak1,Flexx,1.0,NEF,,15.0,27.523,15.0,100,5450,55,15.138,0.953,20.316,0.572,27.523,0.193,0.185,,0.31
fgfr1,Flexx,1.0,NEF,,0.76,1.195,0.76,139,8839,89,1.064,0.431,0.757,0.499,1.195,-0.003,-0.003,,0.3
fkb1a,Flexx,1.0,NEF,,0.0,0.0,0.0,111,5911,60,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
fnta,Flexx,1.0,NEF,,6.26,7.114,6.26,592,52092,521,37.065,0.87,6.663,0.527,7.114,0.057,0.057,,0.11
fpps,Flexx,1.0,NEF,,1.18,1.123,1.18,85,8935,90,1.01,0.542,1.182,0.501,1.189,0.002,0.002,,0.07
gcr,Flexx,1.0,NEF,,7.63,12.902,7.63,258,15258,153,19.74,0.896,8.612,0.534,12.902,0.088,0.085,,0.13
glcm,Flexx,1.0,NEF,,5.56,7.79,5.56,54,3854,39,3.038,0.856,5.945,0.523,7.79,0.055,0.054,,0.16
gria2,Flexx,1.0,NEF,,7.59,9.991,7.59,158,12003,121,12.089,0.893,8.321,0.534,9.991,0.077,0.076,,0.13
grik1,Flexx,1.0,NEF,,19.8,30.068,19.8,101,6651,67,20.145,0.965,27.883,0.596,30.068,0.235,0.231,,0.38
hdac2,Flexx,1.0,NEF,,16.3,28.76,16.3,185,10485,105,30.198,0.957,22.477,0.578,28.76,0.206,0.198,,0.29
hdac8,Flexx,1.0,NEF,,12.94,20.714,12.94,170,10620,107,22.164,0.941,16.059,0.561,20.714,0.154,0.15,,0.23
hivint,Flexx,1.0,NEF,,4.0,5.926,4.0,100,6750,68,4.03,0.807,4.189,0.515,5.926,0.037,0.036,,0.07
hivpr,Flexx,1.0,NEF,,2.08,3.072,2.08,536,36286,363,11.153,0.679,2.114,0.505,3.072,0.013,0.013,,0.04
hivrt,Flexx,1.0,NEF,,2.08,3.656,2.08,338,19229,193,7.056,0.68,2.121,0.506,3.656,0.015,0.014,,0.05
hmdh,Flexx,1.0,NEF,,1.76,3.354,1.76,170,8920,90,3.019,0.641,1.786,0.504,3.354,0.011,0.01,,0.05
hs90a,Flexx,1.0,NEF,,2.35,4.188,2.35,88,4938,50,2.094,0.707,2.409,0.507,4.188,0.018,0.018,,0.03
hxk4,Flexx,1.0,NEF,,4.35,8.351,4.35,92,4792,48,4.009,0.823,4.655,0.517,8.351,0.047,0.045,,0.09
igf1r,Flexx,1.0,NEF,,27.7,43.391,27.7,148,9448,95,41.222,0.98,48.166,0.636,43.391,0.339,0.331,,0.47
inha,Flexx,1.0,NEF,,9.3,17.068,9.3,43,2343,24,4.096,0.917,11.008,0.543,17.068,0.115,0.111,,0.12
ital,Flexx,1.0,NEF,,1.45,2.317,1.45,138,8638,87,2.015,0.594,1.461,0.502,2.317,0.006,0.006,,0.03
jak2,Flexx,1.0,NEF,,8.41,13.62,8.41,107,6607,67,9.125,0.905,9.578,0.538,13.62,0.096,0.094,,0.16
kif11,Flexx,1.0,NEF,,2.59,4.313,2.59,116,6966,70,3.019,0.727,2.662,0.508,4.313,0.021,0.02,,0.09
kit,Flexx,1.0,NEF,,7.88,12.322,7.88,166,10616,107,13.184,0.898,8.847,0.535,12.322,0.087,0.085,,0.16
kith,Flexx,1.0,NEF,,0.0,0.0,0.0,57,2907,30,0.0,0.0,0.0,0.495,0.0,-0.014,-0.014,,0.08
kpcb,Flexx,1.0,NEF,,27.48,41.99,27.48,135,8835,89,37.371,0.979,46.647,0.635,41.99,0.333,0.325,,0.44
lck,Flexx,1.0,NEF,,18.12,27.356,18.12,420,27820,279,76.323,0.961,24.567,0.587,27.356,0.213,0.209,,0.31
lkha4,Flexx,1.0,NEF,,7.6,13.508,7.6,171,9621,97,13.103,0.896,8.631,0.534,13.508,0.09,0.086,,0.15
mapk2,Flexx,1.0,NEF,,6.93,11.197,6.93,101,6251,63,7.054,0.885,7.678,0.53,11.197,0.077,0.075,,0.2
mcr,Flexx,1.0,NEF,,0.0,0.0,0.0,94,5244,53,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,0.01
met,Flexx,1.0,NEF,,18.07,26.276,18.07,166,11416,115,30.217,0.96,24.154,0.587,26.276,0.209,0.206,,0.35
mk01,Flexx,1.0,NEF,,21.52,36.727,21.52,79,4629,47,17.262,0.971,33.431,0.606,36.727,0.274,0.265,,0.38
mk10,Flexx,1.0,NEF,,14.42,22.37,14.42,104,6704,68,15.212,0.948,18.287,0.569,22.37,0.171,0.167,,0.25
mk14,Flexx,1.0,NEF,,14.19,22.515,14.19,578,36428,365,82.18,0.947,18.023,0.567,22.515,0.168,0.164,,0.26
mmp13,Flexx,1.0,NEF,,4.2,6.36,4.2,572,37772,378,24.042,0.815,4.417,0.516,6.36,0.04,0.039,,0.08
mp2k1,Flexx,1.0,NEF,,8.33,12.186,8.33,121,8271,83,10.115,0.903,9.347,0.537,12.186,0.09,0.088,,0.16
nos1,Flexx,1.0,NEF,,7.07,8.675,7.07,100,8150,82,7.113,0.884,7.647,0.531,8.675,0.068,0.068,,0.14
nram,Flexx,1.0,NEF,,14.29,22.236,14.29,98,6298,63,14.009,0.948,18.09,0.568,22.236,0.168,0.164,,0.21
pa2ga,Flexx,1.0,NEF,,17.53,33.063,17.53,99,5249,53,17.523,0.963,25.695,0.585,33.063,0.231,0.22,,0.32
parp1,Flexx,1.0,NEF,,12.4,20.614,12.4,508,30558,306,63.079,0.939,15.36,0.558,20.614,0.149,0.144,,0.22
pde5a,Flexx,1.0,NEF,,1.76,2.506,1.76,398,27948,280,7.018,0.64,1.78,0.504,2.506,0.009,0.009,,0.04
pgh1,Flexx,1.0,NEF,,5.21,9.24,5.21,195,10995,110,10.164,0.849,5.639,0.521,9.24,0.057,0.055,,0.09
pgh2,Flexx,1.0,NEF,,11.08,20.436,11.08,435,23585,236,48.229,0.932,13.669,0.551,20.436,0.139,0.132,,0.22
plk1,Flexx,1.0,NEF,,8.41,13.028,8.41,107,6907,70,9.12,0.905,9.52,0.538,13.028,0.094,0.092,,0.19
pnph,Flexx,1.0,NEF,,10.68,15.597,10.68,103,7053,71,11.074,0.926,12.469,0.549,15.597,0.119,0.117,,0.17
ppara,Flexx,1.0,NEF,,3.77,7.112,3.77,373,19772,198,14.082,0.799,3.982,0.514,7.112,0.039,0.037,,0.1
ppard,Flexx,1.0,NEF,,1.25,2.402,1.25,240,12490,125,3.002,0.557,1.256,0.501,2.402,0.004,0.003,,0.04
pparg,Flexx,1.0,NEF,,1.66,3.116,1.66,484,25784,258,8.039,0.627,1.681,0.503,3.116,0.009,0.009,,0.04
prgr,Flexx,1.0,NEF,,3.64,6.69,3.64,293,15943,160,10.703,0.793,3.829,0.513,6.69,0.036,0.035,,0.09
ptn1,Flexx,1.0,NEF,,14.84,26.141,14.84,130,7380,74,19.344,0.952,19.738,0.571,26.141,0.187,0.179,,0.28
pur2,Flexx,1.0,NEF,,56.0,101.818,56.0,50,2750,28,28.509,1.0,inf,0.785,100.0,0.759,0.727,,0.98
pygm,Flexx,1.0,NEF,,9.09,17.381,9.09,77,4027,41,7.126,0.915,10.792,0.542,17.381,0.115,0.109,,0.13
pyrd,Flexx,1.0,NEF,,29.09,49.215,29.09,111,6561,66,32.482,0.983,56.312,0.644,49.215,0.371,0.359,,0.49
reni,Flexx,1.0,NEF,,11.65,17.157,11.65,104,7062,71,12.181,0.933,13.856,0.554,17.157,0.131,0.129,,0.21
rock1,Flexx,1.0,NEF,,23.0,35.938,23.0,100,6400,64,23.0,0.972,35.341,0.612,35.938,0.279,0.272,,0.39
rxra,Flexx,1.0,NEF,,7.69,14.227,7.69,131,7081,71,10.101,0.898,8.8,0.534,14.227,0.092,0.088,,0.24
sahh,Flexx,1.0,NEF,,30.16,54.087,30.16,63,3513,36,19.471,0.985,64.512,0.652,54.087,0.401,0.385,,0.58
src,Flexx,1.0,NEF,,14.76,22.083,14.76,524,35024,351,77.51,0.949,18.66,0.57,22.083,0.171,0.167,,0.24
tgfr1,Flexx,1.0,NEF,,25.56,39.378,25.56,133,8633,87,34.259,0.976,41.513,0.626,39.378,0.31,0.303,,0.43
thb,Flexx,1.0,NEF,,15.53,21.178,15.53,103,7553,76,16.095,0.951,19.434,0.574,21.178,0.172,0.17,,0.28
thrb,Flexx,1.0,NEF,,33.11,55.575,33.11,461,27465,275,152.832,0.987,73.279,0.663,55.575,0.422,0.408,,0.55
try1,Flexx,1.0,NEF,,50.56,85.896,50.56,449,26429,265,227.624,0.997,352.388,0.753,85.896,0.656,0.633,,0.78
tryb1,Flexx,1.0,NEF,,27.89,52.933,27.89,148,7798,78,41.288,0.983,58.131,0.637,52.933,0.376,0.357,,0.45
tysy,Flexx,1.0,NEF,,18.35,29.161,18.35,109,6859,69,20.121,0.962,25.492,0.589,29.161,0.222,0.216,,0.32
urok,Flexx,1.0,NEF,,47.53,76.906,47.53,162,10012,101,77.675,0.995,202.484,0.739,76.906,0.602,0.586,,0.7
vgfr2,Flexx,1.0,NEF,,31.68,51.095,31.68,409,25359,254,129.781,0.985,63.734,0.656,51.095,0.395,0.384,,0.5
wee1,Flexx,1.0,NEF,,40.2,65.585,40.2,102,6252,63,41.319,0.991,114.905,0.701,65.585,0.509,0.495,,0.65
xiap,Flexx,1.0,NEF,,27.0,51.429,27.0,100,5250,53,27.257,0.982,54.529,0.634,51.429,0.366,0.348,,0.58
aa2ar,Surflex,1.0,NEF,,19.71,29.659,19.71,482,32032,321,95.204,0.965,27.599,0.595,29.659,0.233,0.228,,0.32
abl1,Surflex,1.0,NEF,,17.03,28.352,17.03,182,10932,110,31.187,0.959,23.373,0.582,28.352,0.21,0.204,,0.3
ace,Surflex,1.0,NEF,,2.48,4.07,2.48,282,17182,172,7.001,0.718,2.543,0.508,4.07,0.019,0.019,,0.07
aces,Surflex,1.0,NEF,,20.31,34.455,20.31,453,26703,268,92.339,0.968,30.461,0.599,34.455,0.255,0.247,,0.34
ada,Surflex,1.0,NEF,,9.68,16.241,9.68,93,5543,56,9.095,0.919,11.363,0.545,16.241,0.115,0.111,,0.18
ada17,Surflex,1.0,NEF,,35.9,52.423,35.9,532,36432,365,191.344,0.987,74.355,0.677,52.423,0.427,0.42,,0.57
adrb1,Surflex,1.0,NEF,,15.38,23.6,15.38,247,16097,161,37.996,0.952,19.822,0.573,23.6,0.18,0.176,,0.26
adrb2,Surflex,1.0,NEF,,20.35,30.864,20.35,231,15231,153,47.221,0.967,28.988,0.599,30.864,0.242,0.237,,0.33
akt1,Surflex,1.0,NEF,,4.44,7.77,4.44,293,16743,168,13.053,0.825,4.73,0.518,7.77,0.046,0.044,,0.08
akt2,Surflex,1.0,NEF,,14.53,24.227,14.53,117,7017,71,17.201,0.95,18.856,0.57,24.227,0.178,0.173,,0.24
aldr,Surflex,1.0,NEF,,7.55,13.107,7.55,159,9159,92,12.058,0.895,8.538,0.533,13.107,0.088,0.084,,0.15
ampc,Surflex,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,0.02
andr,Surflex,1.0,NEF,,4.09,7.526,4.09,269,14619,147,11.063,0.813,4.341,0.516,7.526,0.043,0.041,,0.08
aofb,Surflex,1.0,NEF,,4.92,8.548,4.92,122,7022,71,6.069,0.841,5.286,0.52,8.548,0.053,0.051,,0.1
bace1,Surflex,1.0,NEF,,17.31,26.648,17.31,283,18383,184,49.033,0.959,23.235,0.583,26.648,0.205,0.2,,0.29
braf,Surflex,1.0,NEF,,5.26,7.914,5.26,152,10102,102,8.073,0.849,5.626,0.522,7.914,0.053,0.052,,0.1
cah2,Surflex,1.0,NEF,,3.05,4.739,3.05,492,31664,317,15.023,0.759,3.152,0.51,4.739,0.026,0.025,,0.06
casp3,Surflex,1.0,NEF,,12.56,22.933,12.56,199,10899,109,24.997,0.941,16.0,0.559,22.933,0.158,0.151,,0.23
cdk2,Surflex,1.0,NEF,,3.16,5.288,3.16,474,28324,284,15.019,0.766,3.281,0.511,5.288,0.028,0.027,,0.07
comt,Surflex,1.0,NEF,,2.44,2.571,2.44,41,3891,39,1.003,0.712,2.478,0.507,2.571,0.015,0.015,,0.05
cp2c9,Surflex,1.0,NEF,,3.33,5.279,3.33,120,7570,76,4.012,0.776,3.46,0.512,5.279,0.03,0.029,,0.05
cp3a4,Surflex,1.0,NEF,,8.82,12.526,8.82,170,11970,120,15.032,0.909,9.94,0.54,12.526,0.094,0.093,,0.14
csf1r,Surflex,1.0,NEF,,3.01,4.057,3.01,166,12316,124,5.031,0.756,3.095,0.51,4.057,0.024,0.023,,0.05
cxcr4,Surflex,1.0,NEF,,15.0,17.411,15.0,40,3446,35,6.094,0.947,17.952,0.572,17.411,0.154,0.153,,0.26
def,Surflex,1.0,NEF,,32.35,56.872,32.35,102,5802,59,33.554,0.987,73.69,0.662,56.872,0.425,0.409,,0.59
dhi1,Surflex,1.0,NEF,,3.64,6.104,3.64,330,19680,197,12.024,0.792,3.812,0.513,6.104,0.035,0.034,,0.09
dpp4,Surflex,1.0,NEF,,6.38,8.197,6.38,533,41483,415,34.019,0.873,6.86,0.527,8.197,0.062,0.061,,0.1
drd3,Surflex,1.0,NEF,,7.08,9.842,7.08,480,34530,346,34.053,0.886,7.744,0.531,9.842,0.073,0.072,,0.13
dyr,Surflex,1.0,NEF,,25.54,33.846,25.54,231,17431,175,59.231,0.974,38.095,0.625,33.846,0.286,0.284,,0.4
egfr,Surflex,1.0,NEF,,13.65,20.786,13.65,542,35592,356,74.0,0.944,16.969,0.564,20.786,0.158,0.155,,0.22
esr1,Surflex,1.0,NEF,,27.15,49.357,27.15,383,21068,211,104.142,0.981,52.636,0.633,49.357,0.358,0.342,,0.47
esr2,Surflex,1.0,NEF,,21.8,38.902,21.8,367,20566,206,80.138,0.972,35.044,0.606,38.902,0.282,0.27,,0.39
